Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
15 3 2001 14.4111 26.07046 13.24362 3.987154681
16 3 2001 14.15847 25.7673 0 4.284723308
17 3 2001 15.23556 25.96087 2.474337 4.002890294
18 3 2001 14.53103 24.92928 4.483298 4.027402254
19 3 2001 14.63683 25.4383 9.4998045 3.977924435
20 3 2001 13.67718 24.49514 5.6530385 3.882818039
21 3 2001 14.39544 26.50143 0.38792014 4.366573731
22 3 2001 13.40872 26.28732 0 4.087089134
23 3 2001 13.4849 24.76806 1.7271944 3.690676682
24 3 2001 13.8441 22.21194 5.896096 2.672226064
25 3 2001 14.1475 22.1127 6.155203 2.682309265
26 3 2001 14.48303 21.95275 14.684616 2.90036813
27 3 2001 14.53127 20.15554 1.208551 1.972218379
28 3 2001 14.10327 22.35006 3.5005808 2.828202983
29 3 2001 14.98293 21.89437 3.024594 2.439020674
30 3 2001 14.9671 19.7728 14.878867 2.254041865
31 3 2001 14.45403 22.80898 13.582196 2.961848538
1 4 2001 14.6421 21.73995 1.8899306 2.763440463
2 4 2001 14.29305 23.80544 2.484821 3.554016714
3 4 2001 14.26724 25.1694 3.4133348 3.766375466
4 4 2001 14.52026 23.21136 9.65713 3.401179569
5 4 2001 15.35214 22.05813 1.7126179 3.058189078
6 4 2001 15.53304 20.1739 9.478133 2.280413113
7 4 2001 14.8376 19.98098 14.784204 2.085325918
8 4 2001 14.72292 20.81475 13.374823 2.351651579
9 4 2001 15.45623 22.649 13.657575 2.806469922
10 4 2001 14.8537 23.46395 1.9073166 3.06894377
11 4 2001 14.00894 25.13912 0 3.786408626
12 4 2001 14.27737 24.56918 0 3.72283919
13 4 2001 14.82598 24.64153 4.576436 3.840366508
14 4 2001 14.2772 24.5944 0.7694297 4.045615686
15 4 2001 14.72866 24.20507 7.2870054 3.553727045
16 4 2001 14.79232 21.9153 4.6845126 3.266549912
17 4 2001 13.36068 24.24783 1.8919914 3.432235438
18 4 2001 13.7963 24.68154 1.9126396 3.716912473
19 4 2001 14.76357 24.96755 2.6272004 3.651633497
20 4 2001 14.58035 23.81155 0.92438084 3.205120362
21 4 2001 14.68612 21.39022 20.474861 2.786550579
22 4 2001 14.59283 20.5816 16.41686 2.070979962
23 4 2001 13.74764 19.82992 10.829486 2.124169634
24 4 2001 13.98605 23.15148 14.167121 2.890075863
25 4 2001 12.9822 23.35714 8.221757 2.757479035
26 4 2001 14.68167 22.80346 8.934812 2.567418664
27 4 2001 14.42123 20.82766 9.226643 2.143453298
28 4 2001 14.30618 23.23654 9.601743 3.260005502
29 4 2001 14.2626 22.86166 5.4850388 2.676123495
30 4 2001 15.11434 21.27194 2.791678 2.50784883
1 5 2001 14.12612 22.55932 4.388002 2.570609447
2 5 2001 14.34277 22.32977 12.20132 2.582484945
3 5 2001 15.0189 22.80557 3.6881695 2.752514009
4 5 2001 14.72952 22.4402 7.305579 2.565734427
5 5 2001 15.09384 22.1108 10.593122 2.437654129
6 5 2001 14.51962 22.491 9.348768 2.384607699
7 5 2001 14.65017 22.02975 2.376103 2.432740061
8 5 2001 13.89785 22.4087 8.777609 2.957402704
9 5 2001 14.5668 22.7967 11.541868 3.108753997
10 5 2001 14.50906 22.0837 13.633129 2.535115842
11 5 2001 14.1479 23.3165 4.642717 2.966982248
12 5 2001 13.99642 23.35842 6.294854 2.885471442
13 5 2001 14.94805 22.53945 2.1101863 2.821119324
14 5 2001 14.8812 20.2856 2.9352996 2.299274494
15 5 2001 14.63516 21.17672 0.57007074 2.508763869
16 5 2001 14.64614 20.69225 0.9921767 2.264134635
17 5 2001 13.89846 20.7974 4.776692 2.263832915
